# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Fri Oct 12 03:27:28 CEST 2018
# isochrones PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic reference: Marigo et al. (2017), ApJ, 835, 77
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# Kind of output: isochrone tables
# Zini Age Mini  Mass   logL    logTe  logg
0.00500,1.00e+05,0.0900000036,0.090,-0.690,3.4935,3.009
0.00500,1.00e+05,0.1000000015,0.100,-0.616,3.4981,2.998
0.00500,1.00e+05,0.1123719513,0.112,-0.537,3.5039,2.993
0.00500,1.00e+05,0.1199999973,0.120,-0.490,3.5072,2.988
0.00500,1.00e+05,0.1268129200,0.127,-0.454,3.5103,2.988
0.00500,1.00e+05,0.1400000006,0.140,-0.385,3.5162,2.985
0.00500,1.00e+05,0.1491973698,0.149,-0.343,3.5202,2.988
0.00500,1.00e+05,0.1696083248,0.170,-0.257,3.5291,2.993
0.00500,1.00e+05,0.1842638999,0.184,-0.201,3.5357,2.999
0.00500,1.00e+05,0.2004598826,0.200,-0.141,3.5428,3.004
0.00500,1.00e+05,0.2189597040,0.219,-0.077,3.5504,3.010
0.00500,1.00e+05,0.2393751293,0.239,-0.012,3.5587,3.016
0.00500,1.00e+05,0.2558153272,0.256,0.039,3.5652,3.020
0.00500,1.00e+05,0.2854181230,0.285,0.124,3.5758,3.024
0.00500,1.00e+05,0.3000000119,0.300,0.157,3.5806,3.033
0.00500,1.00e+05,0.3449649513,0.345,0.269,3.5949,3.039
0.00500,1.00e+05,0.3499999642,0.350,0.280,3.5963,3.039
0.00500,1.00e+05,0.3999999762,0.400,0.396,3.6098,3.036
0.00500,1.00e+05,0.4499999881,0.450,0.518,3.6212,3.010
0.00500,1.00e+05,0.4999999404,0.500,0.602,3.6303,3.008
0.00500,1.00e+05,0.5420765281,0.542,0.666,3.6367,3.005
0.00500,1.00e+05,0.5500000119,0.550,0.681,3.6379,3.001
0.00500,1.00e+05,0.5999999642,0.600,0.772,3.6440,2.972
0.00500,1.00e+05,0.6485416889,0.649,0.830,3.6492,2.968
0.00500,1.00e+05,0.6499999166,0.650,0.832,3.6493,2.968
0.00500,1.00e+05,0.6787322760,0.679,0.863,3.6520,2.966
0.00500,1.00e+05,0.6999999881,0.700,0.898,3.6537,2.952
0.00500,1.00e+05,0.7489780188,0.749,0.957,3.6604,2.949
0.00500,1.00e+05,0.7979561090,0.798,1.009,3.6637,2.938
0.00500,1.00e+05,0.8469341993,0.847,1.058,3.6665,2.925
0.00500,1.00e+05,0.8959121704,0.895,1.102,3.6691,2.917
0.00500,1.00e+05,0.9448902607,0.945,1.141,3.6715,2.910
0.00500,1.00e+05,0.9938682914,0.994,1.181,3.6737,2.901
0.00500,1.00e+05,1.0094962120,1.009,1.193,3.6743,2.898
0.00500,1.00e+05,1.0428463221,1.043,1.218,3.6756,2.893
0.00500,1.00e+05,1.0918244123,1.091,1.250,3.6775,2.888
0.00500,1.00e+05,1.1408023834,1.140,1.283,3.6793,2.881
0.00500,1.00e+05,1.1897804737,1.189,1.314,3.6808,2.875
0.00500,1.00e+05,1.2341011763,1.234,1.342,3.6821,2.868
0.00500,1.00e+05,1.2387585640,1.239,1.345,3.6823,2.867
0.00500,1.00e+05,1.2877364159,1.288,1.372,3.6837,2.863
0.00500,1.00e+05,1.3354794979,1.336,1.399,3.6850,2.856
