# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Fri Oct 12 03:25:24 CEST 2018
# isochrones PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic reference: Marigo et al. (2017), ApJ, 835, 77
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# Kind of output: isochrone tables
# Zini Age Mini  Mass   logL    logTe  logg
0.01500,1.00e+05,0.0900000036,0.090,-0.763,3.4517,2.914
0.01500,1.00e+05,0.1000000089,0.100,-0.687,3.4558,2.901
0.01500,1.00e+05,0.1071954221,0.107,-0.640,3.4592,2.897
0.01500,1.00e+05,0.1237621531,0.124,-0.538,3.4668,2.888
0.01500,1.00e+05,0.1369408965,0.137,-0.467,3.4735,2.888
0.01500,1.00e+05,0.1437394619,0.144,-0.434,3.4771,2.890
0.01500,1.00e+05,0.1556847841,0.156,-0.378,3.4838,2.896
0.01500,1.00e+05,0.1631381065,0.163,-0.346,3.4879,2.900
0.01500,1.00e+05,0.1753424555,0.175,-0.295,3.4947,2.907
0.01500,1.00e+05,0.1884621233,0.188,-0.241,3.5020,2.914
0.01500,1.00e+05,0.2119475007,0.212,-0.151,3.5143,2.925
0.01500,1.00e+05,0.2291385829,0.229,-0.095,3.5223,2.934
0.01500,1.00e+05,0.2475541830,0.248,-0.035,3.5306,2.942
0.01500,1.00e+05,0.2500000000,0.250,-0.028,3.5317,2.942
0.01500,1.00e+05,0.2737542987,0.274,0.044,3.5420,2.951
0.01500,1.00e+05,0.3000000119,0.300,0.116,3.5524,2.960
0.01500,1.00e+05,0.3179945350,0.318,0.163,3.5587,2.965
0.01500,1.00e+05,0.3500000238,0.350,0.237,3.5691,2.974
0.01500,1.00e+05,0.3853743672,0.385,0.316,3.5790,2.976
0.01500,1.00e+05,0.4000000358,0.400,0.345,3.5828,2.979
0.01500,1.00e+05,0.4255095124,0.425,0.395,3.5888,2.978
0.01500,1.00e+05,0.4500000477,0.450,0.443,3.5940,2.976
0.01500,1.00e+05,0.5000000000,0.500,0.524,3.6034,2.978
0.01500,1.00e+05,0.5358501673,0.536,0.582,3.6090,2.973
0.01500,1.00e+05,0.5500000119,0.550,0.603,3.6112,2.972
0.01500,1.00e+05,0.5982595086,0.598,0.678,3.6175,2.958
0.01500,1.00e+05,0.6000000238,0.600,0.681,3.6177,2.958
0.01500,1.00e+05,0.6418467164,0.642,0.734,3.6224,2.953
0.01500,1.00e+05,0.6499999762,0.650,0.745,3.6233,2.952
0.01500,1.00e+05,0.6912504435,0.692,0.796,3.6273,2.943
0.01500,1.00e+05,0.7000000477,0.700,0.805,3.6281,2.942
0.01500,1.00e+05,0.7272585630,0.728,0.838,3.6326,2.945
0.01500,1.00e+05,0.7500000000,0.750,0.875,3.6360,2.935
0.01500,1.00e+05,0.7916821837,0.792,0.914,3.6389,2.931
0.01500,1.00e+05,0.8000000715,0.800,0.921,3.6395,2.930
0.01500,1.00e+05,0.8088318706,0.809,0.928,3.6401,2.930
0.01500,1.00e+05,0.8500000238,0.850,0.968,3.6425,2.921
0.01500,1.00e+05,0.8999999762,0.900,1.013,3.6453,2.912
0.01500,1.00e+05,0.9499999881,0.950,1.053,3.6478,2.906
0.01500,1.00e+05,1.0000000000,1.000,1.093,3.6501,2.898
0.01500,1.00e+05,1.0499999523,1.050,1.129,3.6522,2.891
0.01500,1.00e+05,1.1000000238,1.100,1.164,3.6541,2.884
0.01500,1.00e+05,1.1499999762,1.150,1.197,3.6559,2.877
0.01500,1.00e+05,1.2000000477,1.200,1.230,3.6575,2.869
0.01500,1.00e+05,1.2238820791,1.224,1.244,3.6583,2.867
0.01500,1.00e+05,1.2500000000,1.250,1.259,3.6591,2.865
0.01500,1.00e+05,1.2999999523,1.300,1.287,3.6606,2.860
0.01500,1.00e+05,1.3065432310,1.307,1.290,3.6608,2.859
0.01500,1.00e+05,1.3500000238,1.350,1.313,3.6620,2.856
0.01500,1.00e+05,1.3999999762,1.401,1.338,3.6634,2.852
0.01500,1.00e+05,1.4500000477,1.451,1.361,3.6647,2.849
0.01500,1.00e+05,1.5000000000,1.500,1.386,3.6658,2.843
0.01500,1.00e+05,1.5498552322,1.550,1.409,3.6669,2.839
0.01500,1.00e+05,1.5499999523,1.550,1.409,3.6669,2.839
0.01500,1.00e+05,1.5780310631,1.578,1.421,3.6675,2.837
0.01500,1.00e+05,1.6000001431,1.600,1.429,3.6681,2.838
0.01500,1.00e+05,1.6499999762,1.650,1.451,3.6691,2.833
0.01500,1.00e+05,1.7000000477,1.700,1.469,3.6702,2.833
0.01500,1.00e+05,1.7500000000,1.749,1.490,3.6711,2.828
0.01500,1.00e+05,1.7601699829,1.760,1.493,3.6713,2.827
0.01500,1.00e+05,1.7999997139,1.799,1.506,3.6721,2.828
0.01500,1.00e+05,1.8499999046,1.849,1.522,3.6731,2.828
0.01500,1.00e+05,1.8999999762,1.900,1.540,3.6739,2.824
0.01500,1.00e+05,1.9500000477,1.950,1.556,3.6748,2.824
0.01500,1.00e+05,2.0000000000,2.001,1.571,3.6757,2.823
0.01500,1.00e+05,2.0047445297,2.005,1.572,3.6758,2.823
0.01500,1.00e+05,2.0499999523,2.050,1.585,3.6766,2.823
0.01500,1.00e+05,2.0999999046,2.100,1.598,3.6774,2.823
0.01500,1.12e+05,0.0900000036,0.090,-0.784,3.4527,2.939
0.01500,1.12e+05,0.0993492529,0.099,-0.715,3.4566,2.929
0.01500,1.12e+05,0.1005186662,0.101,-0.707,3.4571,2.928
0.01500,1.12e+05,0.1158865467,0.116,-0.608,3.4640,2.918
0.01500,1.12e+05,0.1200000048,0.120,-0.583,3.4657,2.915
0.01500,1.12e+05,0.1311019510,0.131,-0.524,3.4712,2.916
0.01500,1.12e+05,0.1400000006,0.140,-0.478,3.4757,2.916
0.01500,1.12e+05,0.1509432495,0.151,-0.428,3.4814,2.922
0.01500,1.12e+05,0.1714090705,0.171,-0.340,3.4923,2.933
0.01500,1.12e+05,0.1842321754,0.184,-0.288,3.4993,2.941
0.01500,1.12e+05,0.1980170012,0.198,-0.233,3.5067,2.947
0.01500,1.12e+05,0.2067359537,0.207,-0.201,3.5110,2.951
0.01500,1.12e+05,0.2239171267,0.224,-0.142,3.5191,2.959
0.01500,1.12e+05,0.2420790642,0.242,-0.086,3.5273,2.969
0.01500,1.12e+05,0.2654560506,0.265,-0.013,3.5375,2.978
0.01500,1.12e+05,0.2926553488,0.293,0.064,3.5487,2.987
0.01500,1.12e+05,0.3029602170,0.303,0.090,3.5526,2.991
0.01500,1.12e+05,0.3454703391,0.346,0.197,3.5670,2.999
0.01500,1.12e+05,0.3500000238,0.350,0.207,3.5684,3.001
0.01500,1.12e+05,0.3621340394,0.362,0.234,3.5719,3.003
0.01500,1.12e+05,0.4000000358,0.400,0.318,3.5823,3.003
0.01500,1.12e+05,0.4500000477,0.450,0.422,3.5938,2.996
0.01500,1.12e+05,0.4653357565,0.465,0.447,3.5968,2.998
0.01500,1.12e+05,0.5000000000,0.500,0.507,3.6033,2.995
0.01500,1.12e+05,0.5191391706,0.519,0.537,3.6063,2.994
0.01500,1.12e+05,0.5500000119,0.550,0.588,3.6112,2.987
0.01500,1.12e+05,0.5776550770,0.577,0.631,3.6149,2.980
0.01500,1.12e+05,0.6000000238,0.600,0.665,3.6178,2.974
0.01500,1.12e+05,0.6200620532,0.620,0.690,3.6201,2.973
0.01500,1.12e+05,0.6499999762,0.650,0.729,3.6235,2.968
0.01500,1.12e+05,0.6682367325,0.668,0.751,3.6253,2.965
0.01500,1.12e+05,0.7000000477,0.700,0.791,3.6284,2.958
0.01500,1.12e+05,0.7500000000,0.750,0.859,3.6363,2.952
0.01500,1.12e+05,0.7604702115,0.761,0.869,3.6371,2.951
0.01500,1.12e+05,0.8000000715,0.800,0.908,3.6398,2.944
0.01500,1.12e+05,0.8500000238,0.850,0.956,3.6429,2.934
0.01500,1.12e+05,0.8946848512,0.894,0.995,3.6454,2.928
0.01500,1.12e+05,0.8999999762,0.900,1.000,3.6456,2.927
0.01500,1.12e+05,0.9499999881,0.950,1.041,3.6482,2.920
0.01500,1.12e+05,1.0000000000,1.000,1.079,3.6505,2.913
0.01500,1.12e+05,1.0499999523,1.050,1.114,3.6527,2.908
0.01500,1.12e+05,1.1000000238,1.100,1.148,3.6547,2.902
0.01500,1.12e+05,1.1499999762,1.150,1.181,3.6565,2.895
0.01500,1.12e+05,1.1632612944,1.163,1.190,3.6569,2.893
0.01500,1.12e+05,1.2000000477,1.200,1.211,3.6582,2.891
0.01500,1.12e+05,1.2500000000,1.250,1.241,3.6599,2.886
0.01500,1.12e+05,1.2999999523,1.300,1.265,3.6615,2.885
0.01500,1.12e+05,1.3500000238,1.350,1.293,3.6629,2.879
0.01500,1.12e+05,1.3999999762,1.401,1.316,3.6643,2.878
0.01500,1.12e+05,1.4500000477,1.451,1.341,3.6656,2.873
0.01500,1.12e+05,1.4752424955,1.476,1.354,3.6662,2.870
0.01500,1.12e+05,1.5000000000,1.500,1.364,3.6668,2.870
0.01500,1.12e+05,1.5499999523,1.550,1.384,3.6681,2.869
0.01500,1.12e+05,1.6000001431,1.600,1.402,3.6694,2.870
0.01500,1.12e+05,1.6499999762,1.650,1.421,3.6706,2.869
0.01500,1.12e+05,1.6983195543,1.698,1.441,3.6715,2.865
0.01500,1.12e+05,1.7000000477,1.700,1.441,3.6716,2.866
0.01500,1.12e+05,1.7500000000,1.749,1.457,3.6727,2.867
0.01500,1.12e+05,1.7996608019,1.799,1.474,3.6737,2.866
0.01500,1.12e+05,1.7999997139,1.799,1.474,3.6737,2.866
0.01500,1.12e+05,1.8499999046,1.849,1.489,3.6748,2.867
0.01500,1.12e+05,1.8520590067,1.851,1.490,3.6748,2.867
0.01500,1.12e+05,1.8999999762,1.900,1.503,3.6759,2.869
0.01500,1.12e+05,1.9324485064,1.932,1.514,3.6764,2.868
0.01500,1.12e+05,1.9500000477,1.950,1.519,3.6768,2.868
0.01500,1.12e+05,2.0000000000,2.001,1.532,3.6778,2.871
0.01500,1.12e+05,2.0258500576,2.026,1.539,3.6783,2.871
0.01500,1.12e+05,2.0499999523,2.050,1.546,3.6787,2.871
0.01500,1.12e+05,2.0999999046,2.100,1.559,3.6796,2.872
0.01500,1.26e+05,0.0900000036,0.090,-0.807,3.4538,2.967
0.01500,1.26e+05,0.1000000089,0.100,-0.733,3.4579,2.955
0.01500,1.26e+05,0.1086684540,0.109,-0.678,3.4618,2.951
0.01500,1.26e+05,0.1258010566,0.126,-0.578,3.4694,2.945
0.01500,1.26e+05,0.1388770491,0.139,-0.510,3.4757,2.945
0.01500,1.26e+05,0.1464597285,0.146,-0.476,3.4794,2.949
0.01500,1.26e+05,0.1585080624,0.159,-0.422,3.4856,2.954
0.01500,1.26e+05,0.1675380617,0.168,-0.384,3.4902,2.959
0.01500,1.26e+05,0.1800993532,0.180,-0.335,3.4967,2.967
0.01500,1.26e+05,0.1935725808,0.194,-0.282,3.5038,2.974
0.01500,1.26e+05,0.2004214674,0.200,-0.256,3.5074,2.978
0.01500,1.26e+05,0.2184112519,0.218,-0.192,3.5158,2.984
0.01500,1.26e+05,0.2365627140,0.237,-0.133,3.5240,2.993
0.01500,1.26e+05,0.2549866736,0.255,-0.077,3.5321,3.002
0.01500,1.26e+05,0.2837841213,0.284,0.006,3.5442,3.013
0.01500,1.26e+05,0.3000000119,0.300,0.051,3.5506,3.018
0.01500,1.26e+05,0.3291369975,0.329,0.130,3.5609,3.021
0.01500,1.26e+05,0.3500000238,0.350,0.181,3.5676,3.024
0.01500,1.26e+05,0.3974648118,0.397,0.285,3.5811,3.029
0.01500,1.26e+05,0.4000000358,0.400,0.289,3.5817,3.030
0.01500,1.26e+05,0.4033146501,0.403,0.297,3.5826,3.029
0.01500,1.26e+05,0.4500000477,0.450,0.407,3.5935,3.010
0.01500,1.26e+05,0.4944068491,0.495,0.478,3.6021,3.015
0.01500,1.26e+05,0.5000000000,0.500,0.487,3.6032,3.014
0.01500,1.26e+05,0.5029492974,0.503,0.492,3.6036,3.014
0.01500,1.26e+05,0.5500000119,0.550,0.572,3.6112,3.003
0.01500,1.26e+05,0.5577602983,0.558,0.584,3.6122,3.001
0.01500,1.26e+05,0.6000000238,0.600,0.648,3.6179,2.992
0.01500,1.26e+05,0.6499999762,0.650,0.713,3.6237,2.985
0.01500,1.26e+05,0.7000000477,0.700,0.779,3.6285,2.970
0.01500,1.26e+05,0.7500000000,0.750,0.845,3.6366,2.967
0.01500,1.26e+05,0.8000000715,0.800,0.895,3.6401,2.958
0.01500,1.26e+05,0.8500000238,0.850,0.943,3.6432,2.949
0.01500,1.26e+05,0.8589091897,0.859,0.951,3.6437,2.948
0.01500,1.26e+05,0.8999999762,0.900,0.985,3.6461,2.944
0.01500,1.26e+05,0.9284606576,0.928,1.008,3.6475,2.940
0.01500,1.26e+05,0.9499999881,0.950,1.026,3.6486,2.936
0.01500,1.26e+05,0.9769095182,0.977,1.047,3.6499,2.933
0.01500,1.26e+05,1.0000000000,1.000,1.063,3.6510,2.931
0.01500,1.26e+05,1.0176111460,1.018,1.076,3.6518,2.929
0.01500,1.26e+05,1.0499999523,1.050,1.098,3.6532,2.926
0.01500,1.26e+05,1.0699825287,1.070,1.111,3.6541,2.924
0.01500,1.26e+05,1.1000000238,1.100,1.130,3.6553,2.923
0.01500,1.26e+05,1.1372462511,1.137,1.153,3.6568,2.920
0.01500,1.26e+05,1.1499999762,1.150,1.159,3.6573,2.920
0.01500,1.26e+05,1.2000000477,1.200,1.189,3.6591,2.917
